session_id,customer_id,product_id,device_id,date_id,quantity,abandonment_time
2519,172,2,2,102,5,
2520,921,6,5,84,3,12/8/2023
2521,653,15,5,66,5,
2522,605,12,3,293,2,3/11/2023
2523,217,10,2,12,1,
2524,965,11,1,170,2,7/31/2023
2525,409,8,4,351,4,
2526,308,22,5,263,3,2/2/2023
2527,201,6,5,303,2,
2528,566,4,4,99,3,
2529,24,12,2,237,4,
2530,736,1,3,259,5,7/28/2023
2531,894,4,3,362,2,3/18/2023
2532,851,3,3,65,5,
2533,343,7,1,275,4,11/14/2023
2534,81,21,3,112,5,5/29/2023
2535,637,22,5,237,5,6/4/2023
2536,886,23,1,183,1,9/6/2023
2537,58,25,5,20,1,
2538,133,5,3,310,1,8/22/2023
2539,41,14,5,79,5,
2540,356,9,3,247,5,12/1/2023
2541,707,9,2,40,2,
2542,939,22,1,91,1,7/19/2023
2543,950,3,1,201,3,3/8/2023
2544,979,7,2,132,1,
2545,772,15,5,175,4,2/15/2023
2546,160,21,5,173,2,
2547,293,16,1,142,4,
2548,135,12,4,359,1,6/2/2023
2549,182,21,2,101,4,
2550,871,21,4,150,4,3/21/2023
2551,787,17,1,286,3,
2552,532,17,5,83,2,
2553,388,1,1,230,5,3/9/2023
2554,128,20,1,9,3,
2555,455,14,4,338,2,
2556,922,13,5,261,2,4/3/2023
2557,624,4,5,106,1,1/18/2023
2558,907,14,1,144,5,
2559,54,15,1,280,4,9/16/2023
2560,551,18,3,43,4,
2561,929,1,2,306,4,6/16/2023
2562,428,19,1,272,1,
2563,913,13,1,151,2,
2564,285,4,1,90,4,5/12/2023
2565,573,13,3,40,2,3/6/2023
2566,398,10,1,310,2,1/13/2023
2567,188,5,2,121,3,12/31/2023
2568,627,16,3,197,5,
2569,180,9,2,135,2,
2570,316,1,5,119,3,3/14/2023
2571,756,19,1,57,4,
2572,878,11,3,160,2,
2573,83,4,3,284,4,
2574,968,2,1,170,5,
2575,265,25,1,99,3,
2576,590,15,1,343,5,8/15/2023
2577,818,6,3,187,2,
2578,779,21,2,113,5,
2579,730,5,3,96,2,
2580,329,6,2,91,1,
2581,591,12,1,29,1,
2582,693,24,1,228,1,5/1/2023
2583,339,18,3,174,3,4/22/2023
2584,730,3,2,167,4,3/31/2023
2585,118,11,5,273,2,11/4/2023
2586,43,22,3,221,1,
2587,45,18,4,63,3,
2588,291,12,1,295,1,7/11/2023
2589,837,21,5,108,4,6/21/2023
2590,465,11,1,79,3,4/11/2023
2591,824,2,1,232,2,
2592,886,13,4,302,1,7/10/2023
2593,218,3,2,299,5,
2594,840,24,4,44,3,1/16/2023
2595,861,11,2,64,2,2/10/2023
2596,750,3,3,22,4,12/6/2023
2597,670,5,2,207,4,6/27/2023
2598,28,18,1,308,5,6/18/2023
2599,364,13,3,77,1,6/1/2023
2600,696,23,5,116,2,
2601,287,3,3,282,1,
2602,338,5,5,152,1,
2603,579,16,1,14,3,
2604,30,16,2,10,5,11/29/2023
2605,915,12,1,38,5,2/25/2023
2606,227,11,5,223,5,1/31/2023
2607,84,3,4,135,5,
2608,920,11,2,256,5,
2609,599,12,2,149,2,4/10/2023
2610,99,17,3,313,4,
2611,810,6,2,62,1,
2612,149,20,4,181,2,11/7/2023
2613,814,3,4,155,5,9/24/2023
2614,754,11,3,190,2,
2615,78,8,4,193,3,2/21/2023
2616,35,21,2,82,2,12/2/2023
2617,463,16,5,52,5,10/7/2023
2618,875,3,2,229,4,
2619,839,2,2,190,4,11/27/2023
2620,947,2,5,208,4,
2621,709,21,2,18,2,5/7/2023
2622,155,15,3,112,5,
2623,820,8,2,270,2,
2624,844,12,4,170,2,
2625,674,21,5,80,3,
2626,316,17,2,183,2,
2627,23,6,3,317,2,9/30/2023
2628,44,13,2,166,1,
2629,132,8,2,151,3,5/16/2023
2630,488,18,5,187,2,
2631,963,21,2,172,5,12/7/2023
2632,503,2,5,49,5,8/15/2023
2633,471,18,2,214,5,8/4/2023
2634,563,16,2,301,4,
2635,562,5,1,240,3,9/17/2023
2636,277,13,5,93,1,5/15/2023
2637,391,3,3,213,2,
2638,183,1,4,227,1,12/6/2023
2639,878,3,4,153,2,10/7/2023
2640,54,14,1,348,4,10/18/2023
2641,306,6,1,124,1,5/9/2023
2642,424,25,1,290,3,1/20/2023
2643,959,4,1,313,3,8/24/2023
2644,768,18,3,167,3,8/17/2023
2645,209,15,2,193,4,
2646,615,13,5,106,3,3/12/2023
2647,400,14,2,30,4,
2648,882,6,1,365,4,
2649,434,3,2,261,1,
2650,407,21,3,158,4,
2651,536,13,1,4,3,11/19/2023
2652,108,2,1,229,3,
2653,432,11,4,183,4,
2654,816,21,3,257,3,
2655,854,20,4,119,2,8/3/2023
2656,61,11,2,312,4,2/11/2023
2657,46,19,1,174,1,
2658,816,4,5,273,3,1/17/2023
2659,877,25,5,13,2,
2660,196,24,5,101,1,
2661,722,3,1,206,5,7/20/2023
2662,238,19,4,11,1,6/22/2023
2663,459,5,2,132,5,3/16/2023
2664,577,8,2,107,5,
2665,744,7,5,251,3,
2666,464,16,2,159,3,
2667,896,8,1,302,4,
2668,614,4,1,105,3,
2669,133,11,3,65,2,
2670,951,20,2,191,4,5/31/2023
2671,981,10,1,144,2,
2672,671,15,2,191,3,7/20/2023
2673,19,25,4,350,1,6/14/2023
2674,90,4,3,128,2,
2675,158,20,3,297,2,7/5/2023
2676,95,24,5,224,5,8/2/2023
2677,353,25,2,327,4,
2678,110,25,2,125,3,
2679,145,25,4,246,1,8/14/2023
2680,95,2,1,207,3,4/1/2023
2681,396,2,5,166,5,1/2/2023
2682,913,23,1,335,1,5/14/2023
2683,484,12,1,91,5,1/1/2024
2684,652,24,2,108,1,
2685,674,4,4,331,1,12/27/2023
2686,919,13,5,359,5,1/23/2023
2687,955,24,1,141,5,2/1/2023
2688,28,13,2,44,1,
2689,326,4,2,326,5,
2690,93,8,4,272,3,1/17/2023
2691,441,17,4,279,5,3/29/2023
2692,731,6,4,315,1,7/21/2023
2693,215,13,4,137,4,8/3/2023
2694,746,13,2,324,3,8/30/2023
2695,991,16,4,125,3,1/1/2023
2696,583,1,1,358,2,
2697,264,4,2,312,1,2/1/2023
2698,693,5,4,285,4,
2699,579,11,4,289,4,9/16/2023
2700,981,8,3,309,5,6/23/2023
2701,103,9,1,231,2,2/14/2023
2702,773,10,4,78,5,
2703,680,9,4,93,2,
2704,813,20,3,331,4,6/22/2023
2705,974,14,1,245,2,
2706,397,10,4,77,2,6/28/2023
2707,174,18,4,118,4,5/3/2023
2708,374,5,3,351,2,8/18/2023
2709,942,25,3,48,4,4/20/2023
2710,973,13,1,340,5,
2711,124,18,4,361,3,
2712,852,20,2,31,5,
2713,897,5,1,155,5,
2714,461,2,2,104,1,5/24/2023
2715,264,21,2,331,5,
2716,520,13,4,272,3,11/1/2023
2717,118,2,3,85,2,
2718,949,23,2,183,4,8/16/2023
2719,677,21,3,79,5,3/7/2023
2720,693,20,5,84,4,
2721,863,5,1,292,3,10/15/2023
2722,508,19,3,55,5,
2723,224,6,4,328,1,10/10/2023
2724,618,21,1,312,1,
2725,319,15,4,53,4,6/3/2023
2726,696,13,3,181,1,
2727,888,3,3,266,3,10/12/2023
2728,418,14,4,210,3,3/23/2023
2729,393,3,3,184,4,7/19/2023
2730,100,25,2,97,4,
2731,98,6,4,175,2,
2732,591,11,3,231,5,3/4/2023
2733,409,4,5,186,1,3/30/2023
2734,946,16,4,250,4,12/5/2023
2735,69,20,5,155,5,
2736,441,13,4,276,1,
2737,592,15,2,186,3,12/13/2023
2738,132,22,4,212,5,
2739,480,17,4,213,3,
2740,975,3,5,29,2,
2741,96,25,3,7,4,2/21/2023
2742,808,12,4,317,1,7/11/2023
2743,206,18,5,69,5,
2744,436,13,2,195,2,
2745,753,5,1,338,4,
2746,56,23,2,179,1,3/17/2023
2747,122,25,5,122,1,5/10/2023
2748,819,9,2,78,1,2/15/2023
2749,891,25,1,309,2,1/4/2023
2750,340,8,1,29,1,1/26/2023
2751,359,24,5,192,1,
2752,322,14,1,120,2,
2753,421,25,2,63,1,
2754,188,8,1,295,5,9/27/2023
2755,449,19,3,242,5,2/22/2023
2756,640,6,4,292,2,
2757,504,10,5,241,5,
2758,615,3,4,232,4,8/16/2023
2759,453,22,1,275,2,
2760,534,7,5,192,2,
2761,288,11,4,257,3,
2762,312,4,4,244,4,
2763,429,24,3,103,4,
2764,922,10,3,155,4,10/21/2023
2765,106,10,4,140,3,
2766,889,13,1,264,1,
2767,846,5,1,156,1,4/22/2023
2768,172,14,5,51,5,11/7/2023
2769,464,20,2,275,5,
2770,605,1,2,240,2,
2771,403,10,4,222,2,
2772,578,25,1,311,5,
2773,243,24,5,202,1,
2774,779,14,4,92,3,
2775,607,2,2,184,3,8/20/2023
2776,603,15,3,298,1,2/24/2023
2777,918,17,3,305,4,
2778,776,18,2,122,2,
2779,944,24,1,50,4,10/26/2023
2780,356,12,3,153,3,
2781,470,2,4,346,3,2/2/2023
2782,296,14,3,349,4,
2783,54,4,3,326,3,
2784,514,10,1,249,4,3/16/2023
2785,742,3,1,46,2,
2786,680,3,3,175,5,6/2/2023
2787,17,10,3,28,3,12/12/2023
2788,361,13,2,305,5,7/17/2023
2789,266,11,2,274,5,
2790,718,25,4,91,2,
2791,915,13,1,52,1,
2792,306,9,4,111,2,
2793,101,25,3,184,1,2/2/2023
2794,136,7,1,277,5,11/3/2023
2795,856,22,5,111,1,
2796,90,13,2,227,3,5/14/2023
2797,784,23,3,107,2,
2798,373,8,4,196,3,6/12/2023
2799,869,20,1,221,3,
2800,929,15,2,254,4,
2801,852,6,3,75,5,
2802,217,4,2,326,5,
2803,126,9,2,315,2,
2804,315,11,2,12,2,
2805,725,3,1,314,5,5/27/2023
2806,492,14,2,14,4,
2807,72,21,2,156,3,
2808,687,21,3,41,1,
2809,636,10,4,337,1,
2810,792,23,5,313,4,
2811,465,6,1,195,2,1/26/2023
2812,615,13,2,255,1,3/4/2023
2813,479,24,1,282,5,
2814,812,22,4,58,2,1/19/2023
2815,494,5,3,191,5,10/4/2023
2816,172,5,4,57,3,4/1/2023
2817,941,24,2,1,5,
2818,445,22,2,285,4,11/4/2023
2819,688,15,4,219,5,
2820,812,16,2,222,1,11/7/2023
2821,868,4,2,107,3,5/24/2023
2822,145,1,4,150,3,
2823,418,6,4,70,2,7/19/2023
2824,31,11,5,270,4,2/25/2023
2825,587,24,2,112,3,6/1/2023
2826,655,10,2,294,3,8/26/2023
2827,852,9,1,23,5,
2828,315,25,3,308,5,2/9/2023
2829,624,9,5,107,2,10/31/2023
2830,881,6,3,363,1,
2831,373,25,4,305,4,
2832,418,4,4,294,5,
2833,255,18,3,212,5,7/13/2023
2834,6,19,3,316,2,
2835,800,4,4,259,2,
2836,343,21,3,291,3,
2837,496,18,4,40,5,7/19/2023
2838,539,22,4,65,3,
2839,857,6,4,52,3,12/1/2023
2840,71,5,2,121,4,6/6/2023
2841,524,13,2,11,1,11/2/2023
2842,968,7,2,320,5,
2843,409,2,2,91,4,5/28/2023
2844,700,1,1,48,3,
2845,337,4,2,297,3,
2846,343,10,3,118,1,
2847,286,22,4,73,5,
2848,543,21,4,151,4,12/28/2023
2849,346,11,1,200,2,5/9/2023
2850,831,14,5,138,1,
2851,23,16,1,10,5,9/10/2023
2852,54,9,1,75,5,4/18/2023
2853,425,12,2,267,1,8/8/2023
2854,914,22,3,123,4,
2855,669,21,3,314,4,10/23/2023
2856,778,3,3,362,3,7/8/2023
2857,874,8,1,95,4,
2858,683,10,2,122,4,
2859,818,11,2,116,4,6/5/2023
2860,783,16,5,355,5,2/11/2023
2861,24,12,5,313,2,
2862,804,6,1,315,1,
2863,927,7,1,309,4,
2864,505,20,1,281,5,
2865,919,20,2,160,3,
2866,203,21,5,334,4,
2867,81,12,4,36,5,6/9/2023
2868,354,6,1,321,1,
2869,730,3,4,123,3,9/13/2023
2870,428,19,4,342,5,
2871,8,22,4,157,5,2/5/2023
2872,393,18,1,280,4,3/18/2023
2873,339,19,5,229,2,10/2/2023
2874,264,20,3,300,1,5/17/2023
2875,390,16,1,185,3,
2876,526,4,1,37,4,
2877,286,3,4,291,5,
2878,500,5,5,75,1,5/20/2023
2879,471,4,4,352,2,3/4/2023
2880,622,14,1,233,3,
2881,855,6,5,259,1,
2882,219,22,5,167,4,3/9/2023
2883,53,17,2,114,4,2/11/2023
2884,294,3,2,232,2,
2885,503,15,4,136,1,2/15/2023
2886,458,16,3,341,4,
2887,304,17,5,71,5,12/12/2023
2888,189,18,2,82,3,
2889,106,6,5,102,1,11/6/2023
2890,242,19,3,223,2,3/4/2023
2891,839,4,2,211,4,
2892,285,12,1,2,1,
2893,828,12,4,210,3,2/25/2023
2894,542,19,5,62,4,11/15/2023
2895,679,8,4,285,3,
2896,115,17,2,104,1,8/20/2023
2897,357,18,1,256,5,
2898,304,10,5,187,2,
2899,361,1,5,36,1,4/15/2023
2900,610,8,5,248,4,1/18/2023
2901,630,11,2,159,4,9/4/2023
2902,560,19,1,127,5,
2903,280,2,2,44,5,
2904,232,23,4,147,5,2/28/2023
2905,144,23,2,293,5,12/14/2023
2906,405,16,4,29,3,
2907,351,5,4,332,1,
2908,492,20,2,90,4,6/6/2023
2909,520,12,2,347,4,
2910,877,1,3,182,1,
2911,197,8,3,252,5,
2912,359,4,1,132,1,10/23/2023
2913,227,6,3,362,5,5/20/2023
2914,605,10,3,313,1,
2915,883,22,3,357,3,
2916,669,2,2,203,2,5/23/2023
2917,460,1,2,98,2,
2918,696,23,1,215,1,9/15/2023
2919,480,16,4,85,3,7/7/2023
2920,443,14,4,268,4,
2921,748,13,4,207,4,
2922,343,16,5,77,1,
2923,173,24,3,245,1,
2924,650,6,5,222,4,
2925,604,21,1,176,1,
2926,787,12,2,170,4,
2927,459,13,1,337,3,
2928,790,23,1,173,4,12/11/2023
2929,841,18,3,107,4,
2930,385,23,2,283,5,2/16/2023
2931,580,1,5,120,1,1/6/2023
2932,629,21,3,258,3,8/22/2023
2933,206,15,4,154,5,7/18/2023
2934,285,2,2,338,1,
2935,354,6,1,72,5,7/7/2023
2936,779,6,3,342,3,
2937,42,6,4,197,5,12/18/2023
2938,244,9,1,349,3,
2939,587,18,5,8,3,
2940,74,11,3,104,2,
2941,275,6,2,23,4,11/2/2023
2942,80,20,2,133,2,1/20/2023
2943,896,19,4,64,5,
2944,917,3,4,305,2,
2945,946,8,3,254,5,7/2/2023
2946,684,21,1,314,1,4/7/2023
2947,493,23,3,21,2,
2948,836,11,1,14,1,4/3/2023
2949,125,15,3,213,3,1/25/2023
2950,723,8,4,186,5,2/6/2023
2951,47,18,1,19,4,
2952,977,10,4,266,3,5/12/2023
2953,325,25,1,319,1,8/2/2023
2954,466,19,2,149,4,
2955,951,15,1,52,1,7/21/2023
2956,994,5,2,40,3,3/20/2023
2957,25,7,2,238,5,6/6/2023
2958,584,5,3,5,2,
2959,649,24,2,269,5,
2960,634,1,2,312,1,3/14/2023
2961,324,25,3,236,3,
2962,418,5,3,36,2,
2963,140,15,5,41,1,
2964,413,15,2,133,5,
2965,440,24,4,264,2,
2966,303,22,2,326,4,11/21/2023
2967,456,4,3,116,1,8/9/2023
2968,527,19,5,178,5,10/30/2023
2969,11,18,2,122,3,
2970,63,3,2,145,4,
2971,942,15,5,7,3,4/1/2023
2972,998,24,5,1,4,11/19/2023
2973,685,8,5,207,3,7/5/2023
2974,681,1,2,307,3,
2975,855,14,5,93,4,
2976,439,3,3,125,3,
2977,939,24,2,317,5,12/27/2023
2978,363,17,4,47,1,6/7/2023
2979,420,23,5,333,5,
2980,803,15,1,210,2,
2981,169,13,5,57,1,2/22/2023
2982,467,17,1,337,3,4/6/2023
2983,59,8,2,168,4,8/30/2023
2984,333,5,1,84,3,
2985,834,24,2,248,1,10/14/2023
2986,827,13,3,22,5,
2987,606,17,4,176,1,
2988,667,19,4,16,5,
2989,836,1,3,347,3,9/17/2023
2990,305,7,5,114,4,
2991,909,23,5,268,2,
2992,878,12,2,159,1,
2993,617,25,4,247,2,
2994,116,9,5,316,4,
2995,620,21,3,89,4,
2996,93,6,2,49,4,5/26/2023
2997,711,13,4,113,3,3/27/2023
2998,564,10,2,349,5,
2999,628,4,2,305,2,
3000,943,7,3,160,1,
3001,389,14,3,345,5,
3002,801,5,1,316,1,
3003,756,23,2,35,4,10/27/2023
3004,23,5,2,213,1,12/20/2023
3005,667,7,3,320,2,
3006,586,25,3,301,5,9/9/2023
3007,113,16,4,231,2,1/22/2023
3008,374,11,5,62,1,11/28/2023
3009,972,9,1,258,3,
3010,559,16,2,181,1,
3011,320,2,1,287,3,2/1/2023
3012,261,18,3,327,2,7/3/2023
3013,433,8,2,32,3,
3014,917,24,2,269,2,3/30/2023
3015,849,12,5,232,5,
3016,741,19,3,160,1,
3017,412,22,1,38,4,
3018,954,16,3,311,1,1/3/2023
3019,266,16,5,266,2,1/3/2023
3020,467,1,4,171,2,5/17/2023
3021,538,16,1,203,4,
3022,448,2,2,288,5,
3023,924,1,2,149,2,11/24/2023
3024,169,19,5,288,3,4/27/2023
3025,243,25,5,255,4,
3026,289,11,5,164,5,
3027,230,3,4,183,5,
3028,366,24,1,120,1,8/11/2023
3029,830,10,2,121,1,
3030,235,19,1,63,5,
3031,465,4,4,267,1,
3032,858,21,2,112,4,
3033,708,25,3,46,4,11/6/2023
3034,316,23,1,78,1,2/23/2023
3035,468,10,2,136,5,4/25/2023
3036,557,22,3,16,5,
3037,484,18,1,213,4,
3038,559,11,3,119,1,
3039,401,23,3,118,5,
3040,632,15,2,190,3,
3041,907,17,2,185,3,
3042,248,16,5,285,5,12/24/2023
3043,556,1,1,280,1,
3044,98,12,5,81,1,9/16/2023
3045,162,3,1,15,1,7/12/2023
3046,119,12,3,287,3,
3047,433,9,5,354,1,
3048,542,3,4,215,1,7/17/2023
3049,5,24,1,231,1,12/2/2023
3050,126,19,5,87,5,4/12/2023
3051,474,23,3,51,5,
3052,791,18,2,38,2,12/20/2023
3053,7,10,2,339,4,
3054,648,13,5,185,2,
3055,794,7,4,101,2,
3056,924,24,3,304,2,5/3/2023
3057,141,22,3,125,2,12/30/2023
3058,258,17,2,30,1,
3059,23,11,4,274,2,8/5/2023
3060,84,23,1,360,3,5/10/2023
3061,902,11,2,231,2,
3062,295,7,4,14,2,1/15/2023
3063,444,9,2,78,1,12/11/2023
3064,617,7,5,149,4,9/9/2023
3065,418,8,5,69,2,
3066,277,7,3,53,5,
3067,385,21,4,205,2,
3068,316,11,2,196,4,
3069,569,11,1,279,1,2/6/2023
3070,227,3,5,219,2,11/19/2023
3071,213,5,4,268,2,
3072,37,24,5,237,5,
3073,714,15,4,175,4,4/3/2023
3074,286,21,1,244,5,1/31/2023
3075,889,5,3,305,3,
3076,772,25,2,351,3,
3077,20,5,3,18,2,7/4/2023
3078,760,7,1,86,3,7/10/2023
3079,309,21,3,185,3,3/21/2023
3080,763,12,3,238,3,
3081,175,15,3,72,1,
3082,242,1,2,3,5,1/2/2023
3083,352,15,1,154,4,6/5/2023
3084,559,7,3,63,3,
3085,749,9,1,43,3,9/10/2023
3086,511,20,5,257,1,8/14/2023
3087,287,21,2,30,2,6/18/2023
3088,520,2,2,364,1,
3089,997,12,4,317,3,12/22/2023
3090,866,14,2,148,5,9/13/2023
3091,57,12,4,78,4,6/17/2023
3092,491,14,2,294,4,12/14/2023
3093,213,5,1,310,5,
3094,413,24,2,156,4,
3095,87,2,3,84,2,1/12/2023
3096,783,14,5,276,1,
3097,753,2,2,152,2,2/26/2023
3098,970,14,2,142,1,2/9/2023
3099,266,24,4,51,2,8/1/2023
3100,385,9,2,198,5,
3101,673,1,5,77,5,
3102,306,18,1,147,5,
3103,701,13,4,72,4,
3104,229,16,4,283,2,
3105,643,11,3,273,3,
3106,343,6,3,325,4,
3107,481,10,5,224,3,
3108,964,19,3,1,5,
3109,226,15,3,216,2,
3110,940,23,4,218,4,
3111,512,23,2,182,1,12/25/2023
3112,938,25,4,338,4,
3113,408,20,3,249,3,
3114,27,19,4,246,2,3/28/2023
3115,880,8,5,155,2,
3116,75,23,1,77,3,
3117,219,13,2,183,5,8/30/2023
3118,809,6,4,33,3,
3119,348,18,3,34,5,
3120,848,17,4,153,5,12/31/2023
3121,943,23,2,92,4,
3122,492,4,3,194,5,7/13/2023
3123,250,1,5,24,1,
3124,369,13,2,281,2,9/5/2023
3125,792,25,1,244,1,11/29/2023
3126,712,3,5,319,2,
3127,803,21,2,144,2,
3128,248,4,1,130,1,
3129,459,24,4,181,1,9/5/2023
3130,78,7,3,232,1,
3131,116,6,2,54,5,3/19/2023
3132,359,25,1,221,1,
3133,645,22,2,316,1,
3134,736,22,5,187,5,
3135,635,15,3,127,3,11/28/2023
3136,533,15,1,151,3,2/6/2023
3137,703,19,1,50,2,4/6/2023
3138,565,13,3,159,2,7/25/2023
3139,279,11,1,318,1,
3140,247,24,2,44,2,2/22/2023
3141,27,25,4,173,3,
3142,191,6,1,26,4,7/5/2023
3143,193,1,3,146,4,7/6/2023
3144,182,14,2,166,4,12/26/2023
3145,941,21,3,85,1,
3146,983,2,3,197,2,
3147,800,15,2,22,1,
3148,184,25,1,288,5,
3149,381,7,4,124,4,
3150,310,4,5,301,1,
3151,680,18,5,75,4,10/7/2023
3152,137,3,3,232,2,7/4/2023
3153,595,2,5,240,3,
3154,955,10,1,224,4,5/18/2023
3155,510,1,4,210,3,2/24/2023
3156,413,8,5,178,2,
3157,492,3,3,300,1,5/31/2023
3158,42,21,4,228,5,9/11/2023
3159,351,14,4,94,3,
3160,607,13,2,284,1,
3161,297,22,4,97,3,2/22/2023
3162,625,15,4,233,5,3/30/2023
3163,243,9,5,257,1,
3164,797,19,1,42,4,
3165,694,6,4,308,2,
3166,47,6,2,319,1,
3167,112,13,2,207,1,
3168,346,10,5,327,1,
3169,135,6,5,236,4,
3170,970,25,2,278,2,
3171,293,19,3,362,1,
3172,766,18,3,30,5,
3173,502,20,1,96,5,12/8/2023
3174,744,6,3,240,4,6/11/2023
3175,139,14,5,89,1,4/26/2023
3176,856,15,5,68,5,
3177,510,24,3,44,3,
3178,104,13,4,163,2,12/10/2023
3179,819,11,5,4,3,8/20/2023
3180,494,3,1,244,3,
3181,705,10,4,145,3,
3182,406,21,5,317,2,11/23/2023
3183,392,22,2,26,5,
3184,630,19,2,187,3,8/15/2023
3185,634,18,5,69,4,
3186,838,21,4,34,3,
3187,819,24,2,293,3,
3188,545,1,3,103,4,
3189,572,22,5,280,3,
3190,557,24,5,246,1,
3191,485,15,3,195,4,10/23/2023
3192,902,12,1,329,2,
3193,221,23,3,227,1,6/13/2023
3194,707,1,5,264,4,4/23/2023
3195,765,19,2,43,5,7/23/2023
3196,880,3,5,150,2,12/23/2023
3197,13,18,3,11,2,
3198,211,3,4,311,3,9/28/2023
3199,443,20,1,249,3,2/26/2023
3200,617,10,3,81,1,
3201,195,13,1,330,1,
3202,420,4,1,107,4,8/11/2023
3203,781,8,3,220,5,
3204,112,13,2,152,2,
3205,43,3,3,348,4,4/20/2023
3206,162,9,2,297,3,
3207,177,3,5,131,1,8/20/2023
3208,711,22,5,309,2,7/15/2023
3209,177,25,3,75,4,
3210,609,7,5,200,2,1/29/2023
3211,630,6,4,278,4,6/27/2023
3212,498,17,3,83,4,9/17/2023
3213,512,2,2,276,3,
3214,907,17,4,7,2,
3215,674,14,1,172,4,
3216,37,18,4,22,3,
3217,339,22,1,81,3,5/9/2023
3218,842,10,1,65,1,10/4/2023
3219,908,8,5,174,2,9/11/2023
3220,492,20,1,165,1,11/8/2023
3221,599,23,2,225,2,10/24/2023
3222,349,18,3,176,3,
3223,110,12,3,170,3,1/31/2023
3224,81,24,3,190,4,5/21/2023
3225,568,14,2,268,2,1/2/2023
3226,992,25,4,114,2,
3227,648,5,2,115,3,
3228,457,7,1,181,4,4/26/2023
3229,801,20,3,302,2,11/30/2023
3230,789,24,2,174,5,
3231,976,25,1,129,4,1/12/2023
3232,399,14,3,127,5,
3233,961,11,4,8,1,
3234,653,20,1,222,1,10/11/2023
3235,423,3,4,44,3,4/28/2023
3236,243,13,4,188,3,
3237,587,2,2,305,5,
3238,292,8,5,113,4,4/10/2023
3239,859,11,4,199,5,
3240,757,1,2,136,1,
3241,326,6,3,216,5,
3242,278,22,1,215,5,11/28/2023
3243,200,17,2,193,2,10/1/2023
3244,808,12,4,290,1,
3245,417,21,3,248,1,1/25/2023
3246,949,8,2,162,2,2/17/2023
3247,297,23,2,181,2,4/19/2023
3248,971,18,2,306,5,
3249,609,14,4,258,4,4/22/2023
3250,942,14,4,77,3,
3251,158,24,5,254,1,10/30/2023
3252,962,7,4,53,4,1/29/2023
3253,676,23,2,184,5,
3254,442,17,4,333,3,11/1/2023
3255,559,1,4,165,5,
3256,334,11,3,167,5,9/4/2023
3257,913,23,1,89,4,
3258,27,2,4,225,4,
3259,997,14,3,104,4,
3260,681,5,2,361,1,2/6/2023
3261,297,15,4,337,5,
3262,889,1,4,39,3,6/25/2023
3263,491,11,1,123,3,
3264,486,8,3,145,1,8/23/2023
3265,145,15,2,289,2,1/8/2023
3266,764,15,2,150,1,9/18/2023
3267,755,5,4,352,2,
3268,490,3,1,363,2,
3269,414,3,3,81,4,7/25/2023
3270,736,21,5,283,3,5/12/2023
3271,15,23,4,80,1,5/22/2023
3272,180,3,5,276,4,10/23/2023
3273,147,24,2,45,3,
3274,32,5,3,152,1,
3275,660,8,4,342,1,
3276,774,21,2,150,5,11/24/2023
3277,947,9,5,110,1,
3278,90,12,3,353,4,10/4/2023
3279,146,9,3,65,3,
3280,573,4,5,177,2,
3281,792,22,5,279,4,9/3/2023
3282,145,11,5,34,5,
3283,621,24,2,298,3,11/7/2023
3284,232,18,5,85,1,5/8/2023
3285,382,13,4,5,3,
3286,512,7,1,97,2,
3287,840,1,5,104,2,3/17/2023
3288,334,25,5,328,5,9/20/2023
3289,77,15,2,143,4,11/30/2023
3290,887,7,2,19,3,4/23/2023
3291,274,8,2,144,1,
3292,293,11,5,309,3,1/21/2023
3293,121,17,1,180,1,6/2/2023
3294,916,15,2,28,5,8/15/2023
3295,877,21,3,186,1,10/3/2023
3296,838,9,4,327,2,
3297,883,6,2,33,3,9/16/2023
3298,213,2,1,239,3,6/25/2023
3299,558,7,3,144,3,11/15/2023
3300,250,22,3,176,3,8/15/2023
3301,259,6,5,65,5,7/16/2023
3302,41,19,5,180,4,9/5/2023
3303,323,12,2,251,2,7/20/2023
3304,494,2,3,227,1,9/29/2023
3305,335,5,4,48,4,
3306,183,11,3,115,5,7/31/2023
3307,143,22,1,28,4,
3308,888,23,1,15,5,
3309,945,7,5,54,2,
3310,311,12,3,181,4,
3311,259,12,2,153,2,2/4/2023
3312,753,11,2,319,1,7/22/2023
3313,565,13,1,145,1,
3314,880,21,3,61,4,
3315,248,17,3,199,5,
3316,315,14,2,72,4,
3317,614,10,5,145,3,5/5/2023
3318,668,10,3,210,5,1/17/2023
3319,309,17,3,181,4,
3320,206,22,3,313,4,
3321,809,11,3,21,2,10/12/2023
3322,809,16,2,90,1,8/29/2023
3323,798,6,2,146,2,
3324,457,16,4,221,3,
3325,330,19,5,321,5,
3326,400,17,1,249,5,10/24/2023
3327,949,23,3,260,3,
3328,362,22,2,85,5,
3329,739,2,4,159,1,
3330,616,15,3,159,2,
3331,663,25,2,84,5,8/28/2023
3332,36,19,5,238,1,5/29/2023
3333,37,21,2,80,4,6/6/2023
3334,101,17,3,199,5,1/9/2023
3335,781,8,5,69,4,
3336,89,10,1,9,5,5/9/2023
3337,353,9,1,8,2,12/29/2023
3338,341,3,3,125,5,8/21/2023
3339,211,18,5,35,5,4/9/2023
3340,586,11,1,330,2,10/15/2023
3341,114,18,2,329,4,
3342,670,19,5,161,1,
